area_m2,floor_level,subway_dist_m,building_age,room_count,bathroom_count,school_score,parking_spots,mgmt_fee_krw,price_100m_krw
79.2,12,964,9,3,2,77.8,2,158153,6.131
46.3,7,547,3,1,1,72.7,1,76320,4.217
77.4,8,1547,17,2,1,93.1,2,197500,4.962
97.7,10,80,21,3,3,69.0,3,152933,7.318
69.5,2,481,9,3,3,75.1,2,84411,5.878
85.8,12,767,11,3,2,75.9,2,122712,7.087
61.7,11,324,10,2,1,73.5,1,141517,5.236
90.5,10,871,13,3,3,52.3,2,264335,6.035
69.4,2,1229,17,2,1,85.0,2,122800,4.361
77.9,9,199,3,2,2,82.2,2,148267,6.446
122.0,5,343,12,4,3,82.4,3,224729,9.127
91.7,14,743,23,3,2,80.7,3,218518,6.318
126.2,9,685,16,5,4,85.5,4,178940,9.404
39.3,11,912,26,1,1,64.0,1,165159,2.388
83.4,8,1482,1,4,3,66.6,3,199396,5.893
92.4,8,94,15,4,3,85.3,3,161744,7.924
81.0,12,223,16,2,1,69.0,1,91556,6.011
103.6,14,80,8,4,2,70.4,4,195409,8.448
96.6,20,542,10,3,2,73.7,3,201854,7.65
56.4,12,257,27,2,1,61.8,1,197745,4.07
66.5,11,1284,18,3,2,73.7,2,194760,4.545
120.3,13,240,13,4,3,83.6,3,250420,9.139
47.8,7,1729,10,2,1,56.2,2,192771,2.722
126.9,14,1008,15,4,3,78.2,4,237653,8.767
72.7,4,620,12,3,2,62.4,3,131235,5.356
48.6,20,1174,16,2,2,75.0,1,163828,4.039
63.0,5,762,1,2,1,78.2,2,196678,4.972
99.8,7,1262,23,4,3,87.4,3,219617,6.847
112.1,17,663,29,4,3,68.8,3,188072,7.63
74.8,16,1234,16,3,2,82.7,2,109401,5.878
121.7,8,880,2,3,3,85.2,2,246131,9.141
92.3,21,444,21,3,2,69.9,3,165731,6.964
102.8,10,431,30,4,3,61.6,3,103476,7.012
43.2,8,1170,19,1,1,68.1,1,194354,2.31
92.1,8,811,1,4,3,60.2,3,256540,7.263
63.4,6,207,25,2,1,78.2,1,209846,4.709
71.2,20,1209,12,3,3,56.3,3,219337,5.406
151.2,15,1328,8,5,4,75.6,5,165443,10.634
73.6,11,309,14,3,2,86.4,2,240322,6.122
86.9,9,698,12,3,2,71.2,3,126457,6.327
102.0,18,1124,16,4,3,87.4,2,111931,7.571
68.1,14,214,9,3,2,67.8,2,287303,6.156
80.0,14,685,21,3,2,59.0,3,243221,5.451
97.4,1,596,9,3,2,81.9,2,242488,7.021
77.0,11,176,19,3,2,78.1,2,203504,6.094
119.7,14,701,13,4,3,74.3,3,171800,8.557
96.9,13,960,1,3,2,91.9,3,188050,7.909
57.8,1,592,18,3,2,99.2,2,235402,4.874
104.4,14,761,22,4,3,78.3,4,136159,7.832
110.1,13,895,1,4,3,80.5,3,135514,8.719
44.4,14,325,18,2,2,84.5,2,201864,4.467
111.0,7,756,20,4,3,66.9,4,215780,7.726
81.8,19,1157,3,3,2,58.7,2,188869,6.278
65.0,14,698,10,2,1,65.3,2,183652,5.156
76.1,9,1070,7,2,1,82.6,2,171355,5.451
95.1,12,959,3,4,3,82.4,3,165600,7.61
78.1,10,1173,14,3,2,73.8,2,156715,5.408
116.9,13,474,19,4,3,80.1,3,136727,8.591
102.8,14,630,6,4,3,71.9,2,113393,8.207
72.4,13,872,26,3,2,74.1,2,279019,4.869
87.4,12,685,3,3,2,81.6,2,237123,6.737
94.6,10,461,12,3,2,86.4,2,201189,7.26
35.9,22,159,18,1,1,90.6,0,244708,3.561
149.3,3,1337,27,6,4,82.9,5,129595,9.9
72.3,1,291,29,2,1,79.3,1,131364,4.689
46.9,9,817,13,2,1,85.5,1,72591,4.153
143.3,10,946,25,5,4,85.0,3,298584,9.442
59.4,26,456,33,2,1,73.3,2,148396,4.612
56.4,14,339,18,2,1,61.1,2,322782,4.168
63.9,14,1214,19,2,2,69.4,1,207955,4.4
108.1,9,80,9,4,3,63.6,4,162123,8.739
64.1,17,969,22,3,2,82.0,2,96824,5.35
59.5,11,930,12,2,2,80.9,2,207573,4.75
76.8,9,830,13,2,1,78.2,1,110812,5.498
85.3,1,966,6,3,2,75.2,2,103495,6.107
83.8,8,299,8,4,3,100.0,4,139980,7.933
72.4,1,1102,1,3,2,71.4,3,207380,5.389
74.7,16,438,10,3,2,67.7,2,265360,5.967
61.7,1,898,2,2,1,85.6,2,102472,5.021
113.9,6,80,16,4,3,68.4,3,69926,8.678
76.3,7,231,31,3,2,78.8,2,227040,5.487
56.3,14,827,20,2,2,74.1,1,184036,3.887
95.6,13,395,15,3,3,100.0,2,196042,7.824
80.5,4,346,17,3,2,89.2,3,123470,6.647
81.5,13,709,27,3,2,99.1,3,160514,6.548
127.8,18,409,13,5,3,69.4,4,210365,9.582
112.8,4,761,13,4,2,66.6,4,182213,7.897
47.9,8,447,1,2,2,60.5,1,313507,4.08
66.0,11,746,21,3,2,53.3,2,196909,4.373
57.7,14,875,2,2,2,60.0,1,211785,4.506
55.6,12,1015,19,2,2,75.7,2,134071,4.102
39.1,5,411,5,2,2,49.5,2,117088,3.621
84.9,10,421,18,3,2,70.7,3,248391,6.075
97.7,10,265,18,4,3,69.9,3,65125,7.689
69.6,12,688,2,2,2,81.3,2,235625,5.668
128.0,5,663,9,5,3,94.0,4,132447,9.861
71.9,15,1059,5,3,2,64.2,3,273561,5.522
74.4,18,863,23,3,2,70.2,2,172707,5.028
111.7,9,382,25,3,2,75.3,2,186553,7.496
59.6,6,844,18,3,2,69.4,2,167207,4.278
81.5,9,579,26,3,2,53.4,3,194721,4.739
105.9,13,802,5,3,2,86.6,2,189331,8.002
92.6,6,773,14,4,2,66.8,3,157067,6.461
100.4,17,971,23,3,3,64.7,2,136135,6.85
61.4,12,80,16,2,1,64.7,2,203233,4.976
47.9,14,622,21,2,1,84.9,1,167516,3.698
70.2,8,1051,3,3,2,86.2,2,178181,5.597
78.2,6,806,17,3,2,84.1,3,259382,6.133
66.6,12,634,13,2,1,61.1,2,199600,4.999
117.0,12,641,18,4,3,79.5,3,215880,8.421
90.7,14,286,21,3,3,82.6,2,247948,6.85
125.0,7,163,13,4,3,100.0,3,248207,9.764
81.8,15,603,16,3,2,78.2,3,182137,6.406
93.9,10,843,17,3,2,64.0,3,171230,6.303
47.7,16,354,11,2,1,71.1,1,173255,4.378
35.9,11,132,18,1,1,93.8,1,229930,4.029
62.5,12,1024,28,3,2,94.7,2,215772,4.72
107.4,4,452,20,3,1,62.2,3,131970,7.016
25.0,14,819,18,1,1,86.1,1,148152,2.676
95.6,8,214,14,3,2,66.9,2,86690,7.107
99.6,13,834,22,4,3,66.6,4,272498,6.89
123.6,15,893,13,5,3,63.9,4,193638,8.699
38.1,17,1370,28,1,1,59.4,1,224865,1.627
54.7,11,486,9,2,1,74.3,2,98938,5.077
109.1,17,883,15,4,3,95.4,3,233847,8.579
71.3,17,80,23,4,3,72.1,3,126206,6.454
85.1,9,391,19,3,2,67.2,3,311321,5.936
31.4,17,710,17,1,1,84.3,1,191417,3.151
69.5,16,580,25,2,1,73.5,1,214996,4.871
26.2,9,182,22,1,1,66.0,1,168542,2.078
66.1,6,80,18,2,2,57.8,2,196535,4.47
60.1,7,747,13,3,2,68.0,3,189586,4.659
120.2,1,353,17,4,2,75.1,3,207353,8.717
69.4,8,911,17,3,2,62.0,2,264444,4.211
46.3,5,717,11,2,2,71.8,2,56855,3.698
118.2,8,634,15,4,3,81.0,3,235316,8.449
90.2,17,474,12,3,2,83.9,3,253400,7.116
75.2,13,882,19,2,1,62.3,2,162830,4.811
77.1,13,864,24,3,2,83.7,3,203087,5.742
65.5,14,1501,16,2,1,85.6,1,197725,4.607
105.4,16,1231,20,4,3,81.9,3,230333,6.861
50.8,14,1147,10,3,1,68.3,3,103312,4.254
41.5,5,692,9,2,2,86.4,1,226804,3.887
105.9,9,410,13,4,3,87.9,3,235280,8.237
37.2,14,1147,13,2,1,65.9,1,285374,2.637
41.7,3,219,3,1,1,67.3,1,115645,3.915
70.3,1,846,16,2,1,88.1,1,123162,4.891
92.5,9,938,13,4,3,72.5,3,109315,6.838
82.3,1,595,16,3,2,78.9,2,218921,5.823
33.4,21,348,6,2,1,56.9,2,148293,3.754
105.9,15,548,23,4,2,81.4,4,194933,8.011
45.7,8,815,11,2,2,87.4,1,199080,3.985
86.3,4,826,10,3,2,65.8,3,254417,5.766
45.1,7,251,7,1,1,82.5,1,105003,3.981
50.0,8,972,24,3,2,67.3,3,204022,3.48
96.6,15,1118,23,3,2,88.4,3,147425,6.881
66.6,7,710,1,2,1,100.0,1,183957,5.984
92.5,11,420,17,3,2,86.9,2,187597,7.189
92.1,17,632,1,3,2,69.5,3,158470,7.26
28.9,8,696,34,1,1,69.9,0,124700,1.649
73.3,4,764,17,3,2,66.8,3,132409,5.377
95.8,3,1578,34,4,3,69.8,3,164761,5.479
94.8,10,769,7,3,2,71.7,3,98277,7.315
105.6,14,368,17,4,2,92.1,4,137046,8.483
71.2,6,633,1,3,2,85.8,2,126096,6.468
107.4,11,292,27,4,3,69.3,3,60007,7.751
85.4,7,1091,23,3,2,84.1,2,245184,5.371
131.6,18,918,8,5,3,98.9,4,175594,10.653
109.4,15,544,14,4,3,79.7,3,184960,8.096
101.1,17,933,22,3,2,75.2,3,86195,7.381
80.1,3,395,2,3,2,77.5,2,189274,6.323
97.6,1,80,1,4,2,66.0,3,249762,7.65
102.4,5,465,12,4,3,75.5,4,98166,8.065
57.4,21,730,8,2,1,53.7,1,222370,4.065
77.8,5,318,23,2,1,56.9,2,120224,5.039
68.7,15,622,7,2,1,58.4,2,107741,5.569
78.3,6,326,24,3,2,82.8,2,166986,5.844
83.7,18,895,10,3,2,88.1,3,188750,6.8
119.8,6,781,13,4,3,71.3,4,140175,8.523
66.5,12,632,26,3,2,78.8,3,212956,5.249
74.4,7,839,14,2,1,69.0,1,246414,4.849
73.3,11,600,24,3,2,88.6,2,229690,5.684
108.1,21,1120,7,4,2,64.5,3,178473,7.664
104.7,6,320,18,4,2,64.0,3,188416,7.305
84.4,5,694,15,3,2,73.2,2,265526,5.61
67.5,6,861,7,2,2,86.2,1,135953,5.396
61.3,3,80,14,3,2,88.1,3,166699,5.725
104.4,10,820,15,3,2,72.8,2,221192,6.904
90.4,9,272,16,3,2,88.0,2,185083,6.989
96.8,8,531,14,3,2,46.2,2,85054,6.562
78.4,23,1016,35,3,2,69.0,2,135935,5.177
58.8,5,284,15,3,2,74.3,2,129839,5.054
97.8,11,742,25,3,2,65.6,2,101986,6.464
122.6,10,734,29,4,2,62.2,2,50000,7.758
41.8,11,752,7,1,1,66.4,0,192374,3.363
82.7,1,857,11,3,2,63.3,2,102193,5.657
99.7,5,961,23,4,3,74.6,3,216823,6.632
128.9,14,958,13,4,3,59.3,3,221040,8.735
125.3,14,220,16,4,3,76.7,3,167146,9.373
60.2,6,380,24,3,2,65.5,2,209980,4.311
57.8,18,1166,12,3,2,72.4,3,200473,4.998
52.6,8,619,22,2,1,66.8,1,82830,3.803
26.7,14,557,12,1,1,81.8,0,180689,2.751
34.6,13,1368,17,1,1,73.4,1,138220,2.302
59.8,1,1037,16,2,2,78.2,2,134260,4.309
44.3,8,768,18,1,1,72.5,1,133809,3.249
109.9,8,684,6,5,3,85.1,4,223840,8.711
37.5,17,1055,1,2,2,65.0,2,143830,3.767
91.2,6,742,12,4,2,66.6,3,187228,6.755
71.5,17,300,30,3,2,80.3,3,223139,5.512
67.1,1,589,4,2,1,63.1,1,242828,4.815
50.4,6,926,9,2,1,91.8,1,263618,4.062
100.7,13,892,10,4,3,94.7,4,271627,8.013
80.5,11,637,9,3,2,92.4,2,144961,6.589
90.2,10,856,31,3,2,52.5,3,118657,5.36
65.3,9,567,21,2,1,88.6,2,218720,4.745
61.4,1,581,30,3,2,67.6,2,130941,4.034
111.2,7,478,10,5,4,81.9,5,81933,9.186
35.7,8,140,25,2,1,79.8,1,172978,3.219
62.1,4,452,27,2,2,82.1,1,172087,4.444
90.7,11,601,2,3,3,66.7,2,161220,6.976
78.9,10,381,8,2,1,57.0,1,106211,5.823
111.4,17,303,1,4,3,75.0,4,115814,9.577
90.8,23,324,12,3,2,71.0,2,124135,7.056
80.4,12,607,23,3,2,61.2,3,293751,5.4
130.5,5,268,1,4,3,92.2,2,277354,9.887
89.1,2,80,14,3,2,71.2,2,96866,6.826
53.5,4,958,19,2,1,89.5,2,132319,3.892
34.9,19,997,19,1,1,97.3,1,236131,3.313
105.4,10,905,22,3,1,57.6,3,114278,6.572
51.8,20,851,28,2,2,90.1,2,153405,4.236
85.8,11,873,29,3,2,76.8,2,246390,5.593
73.1,20,922,7,2,1,68.4,2,130190,5.977
48.1,25,1281,9,2,2,86.2,1,139140,4.426
67.0,9,755,1,2,1,86.5,2,224513,5.768
89.6,6,540,20,3,2,69.3,2,267543,5.991
39.3,8,911,18,1,1,69.4,1,183529,2.882
91.3,17,126,21,4,2,57.7,3,62935,6.868
45.1,6,1011,24,2,1,86.0,1,82121,3.354
101.0,11,789,24,4,3,75.4,3,196252,7.069
74.6,17,1220,11,3,2,62.1,3,184027,5.435
101.6,16,1152,12,4,3,64.5,3,167450,7.25
72.5,11,963,29,4,3,96.2,4,112048,5.982
72.9,13,532,29,2,2,84.6,2,181228,5.037
86.8,4,681,11,3,2,91.5,3,148825,6.894
81.0,14,983,21,3,2,74.9,2,121712,5.852
73.6,6,873,6,2,2,48.3,1,281762,4.885
71.9,9,622,16,2,1,76.9,2,126605,5.429
46.6,12,510,15,1,1,96.9,1,164848,4.577
59.1,13,694,1,2,2,93.9,1,174317,5.838
101.0,14,961,20,4,2,73.5,3,295262,6.573
54.0,8,361,12,2,1,59.1,2,152824,4.274
84.0,4,641,18,3,2,66.8,3,122308,6.252
114.8,19,964,22,4,3,49.9,3,93608,7.916
86.9,15,337,6,3,2,81.7,3,212950,7.545
102.9,10,715,9,4,3,81.6,4,227416,7.858
96.7,3,144,13,2,1,88.3,2,177857,6.891
61.3,10,95,18,2,1,54.2,2,136813,4.505
42.8,1,688,11,2,1,72.8,2,66305,3.945
98.0,14,168,1,3,2,81.8,3,165183,8.295
98.0,16,140,5,3,2,85.9,2,175305,8.411
86.9,7,1260,14,3,2,67.1,2,163901,5.651
106.7,2,327,26,5,3,72.0,4,257025,7.763
35.1,21,209,16,1,1,86.6,1,183136,3.639
115.4,12,379,10,4,3,59.8,3,275293,8.268
60.9,5,518,15,2,1,83.5,2,135078,4.713
76.4,1,941,3,2,1,84.6,2,168037,5.554
102.8,12,110,30,3,2,64.3,1,226260,6.674
97.0,14,736,35,4,2,86.8,3,184850,6.415
58.3,14,747,13,2,1,70.1,2,255753,4.42
50.0,13,464,27,2,1,48.9,1,211748,3.297
62.8,7,1072,16,2,1,64.9,1,155721,3.985
95.3,10,80,7,3,2,78.2,2,223331,7.761
92.4,6,892,8,3,2,88.6,2,144772,6.592
87.9,5,488,27,3,2,75.6,3,153940,6.013
88.5,6,80,12,3,2,63.8,2,291792,6.419
78.8,12,1105,15,3,2,79.1,2,227195,5.289
89.8,9,269,1,3,3,70.6,2,230211,7.519
80.0,4,940,1,3,2,76.7,2,291670,5.806
91.4,16,642,25,3,2,40.0,3,232509,5.183
57.1,14,884,15,2,1,100.0,2,245750,4.765
89.3,17,507,19,3,3,98.4,3,262663,7.278
91.2,9,940,7,3,3,90.3,2,195868,6.949
59.0,7,632,4,2,2,63.1,1,184508,4.54
170.1,16,1151,17,5,3,80.2,4,50000,11.619
112.9,10,509,27,5,4,46.3,3,188339,7.257
62.3,4,1024,2,3,2,51.9,3,142030,4.678
50.1,9,89,23,2,1,61.8,2,228260,3.881
57.1,3,1448,6,3,2,69.5,2,117098,3.784
79.9,14,655,1,3,2,65.6,2,229030,6.442
58.3,3,1164,22,2,1,67.1,2,172382,3.268
90.3,5,339,14,3,2,100.0,2,125728,7.237
95.8,23,987,10,3,2,54.0,3,170125,6.567
103.5,3,169,5,4,3,93.5,3,163829,8.784
108.7,17,1097,22,4,2,82.6,3,146620,7.587
96.7,7,704,32,3,2,72.5,2,179651,6.024
84.6,14,1014,16,3,2,73.4,2,265573,5.893
97.6,12,900,21,4,3,76.8,2,221115,6.788
65.9,10,762,24,2,1,81.8,2,187571,4.576
104.1,1,1093,12,3,2,94.2,2,232876,7.293
106.5,9,602,11,4,3,71.1,3,311941,7.938
70.5,3,1149,11,3,2,81.7,2,222365,5.137
75.0,11,761,4,2,1,83.6,1,188885,5.864
124.8,7,1105,7,4,3,64.4,3,190372,8.435
84.9,11,80,29,3,3,68.4,2,172359,6.047
93.6,8,642,8,3,2,90.4,3,140425,7.607
97.9,2,437,8,4,3,72.5,3,162498,7.396
148.4,12,748,22,5,3,81.6,3,125948,10.133
123.3,20,749,11,5,4,64.0,4,258814,8.953
71.3,1,951,6,2,1,61.7,3,108489,5.299
77.0,3,667,8,3,2,74.4,2,128136,6.217
130.9,16,752,2,5,3,74.9,3,153529,9.835
105.1,6,619,18,3,2,78.3,3,219150,7.157
75.0,13,779,21,3,2,72.8,2,197914,5.604
49.0,4,711,7,1,1,85.7,1,221503,3.87
109.3,19,434,22,3,2,77.1,3,229437,7.735
87.5,17,572,26,3,2,74.0,2,190567,6.266
37.3,15,1077,6,1,1,75.1,0,190143,2.98
113.1,1,1036,17,4,3,63.1,3,222805,7.203
102.9,11,801,11,4,3,85.7,3,154793,8.142
91.7,2,990,20,3,2,86.5,2,139538,5.921
126.7,21,858,17,4,3,80.5,3,210687,9.109
116.2,1,453,9,4,3,65.6,3,119819,8.313
75.7,2,417,18,3,2,71.1,2,179162,5.359
111.4,7,1003,19,4,3,72.1,3,142084,7.695
106.8,12,551,17,3,2,68.9,2,119718,7.499
59.9,16,498,22,2,2,61.4,2,126885,4.591
88.9,1,566,29,4,3,92.8,4,144532,6.844
30.5,4,612,10,1,1,81.1,1,107484,3.026
88.2,3,491,13,3,2,74.5,3,108468,6.765
122.7,11,142,37,5,4,70.5,4,96975,8.345
64.6,4,677,12,2,1,82.3,2,74274,5.102
104.4,17,1253,21,4,3,62.4,3,166489,7.011
92.7,8,329,3,3,2,97.9,3,142287,7.967
50.9,6,104,24,2,1,80.5,2,183936,4.222
122.4,23,845,15,5,4,78.7,5,238371,9.317
108.7,8,692,17,4,3,78.6,3,258490,7.703
96.6,10,1400,23,3,2,65.8,2,160010,6.103
84.5,6,956,32,3,2,75.1,2,107261,5.403
100.5,2,607,19,4,3,80.6,3,151345,7.07
126.5,32,950,1,5,4,54.5,4,156443,9.751
150.1,14,596,15,6,4,47.6,5,148718,10.628
96.8,5,623,22,3,2,62.8,2,71643,6.315
30.6,14,906,30,2,1,81.2,1,100549,2.614
33.1,11,1271,17,1,1,77.3,1,212466,2.341
124.1,17,721,17,4,3,71.7,4,156458,9.182
94.9,11,80,23,3,2,85.6,1,61929,7.031
125.5,10,1161,10,4,2,68.0,3,74415,8.504
80.5,11,740,20,3,2,81.6,3,294051,5.977
85.5,6,774,25,3,2,81.2,3,149498,5.753
127.0,2,1204,23,5,3,71.0,5,283454,8.243
61.8,12,235,19,2,2,85.6,1,198679,5.306
45.7,10,277,1,2,1,92.2,2,175267,4.832
64.2,14,202,4,2,2,100.0,2,168175,6.576
108.1,2,674,16,3,2,71.3,2,174010,7.086
82.4,12,699,21,3,3,83.7,2,172421,5.911
90.5,10,750,9,3,2,50.3,2,185049,5.993
91.8,16,781,20,3,2,64.9,3,153407,6.614
96.7,10,605,17,4,3,74.6,3,142613,7.248
98.6,14,1445,28,4,2,66.1,3,229034,5.977
50.8,13,80,16,2,1,60.7,2,175428,4.182
109.4,4,705,5,4,3,77.0,3,194476,8.135
122.5,3,1428,28,4,3,83.3,3,180039,7.421
75.1,13,786,9,3,2,85.3,2,241490,6.113
105.9,15,351,13,4,3,73.8,3,174086,8.02
129.6,3,80,29,5,3,64.3,4,172008,9.202
73.5,14,628,23,4,3,75.5,3,199943,5.493
95.1,10,80,27,4,3,78.6,3,207229,6.907
93.6,1,692,8,4,3,67.4,3,285291,6.836
75.2,8,968,17,3,2,100.0,2,235079,5.652
89.8,5,1175,15,3,3,67.4,2,272385,5.899
52.6,15,838,27,2,1,80.3,2,118492,3.971
29.6,11,735,26,1,1,100.0,1,143726,3.216
107.2,3,901,6,4,3,90.0,3,85029,8.253
79.0,6,229,7,3,2,79.9,3,165372,6.89
71.5,7,524,23,3,2,71.8,3,59538,5.476
77.3,10,643,11,2,2,52.3,1,147706,5.248
124.0,9,241,13,6,4,93.2,5,228037,10.303
77.1,17,80,20,3,2,95.0,2,161544,6.687
85.7,10,821,25,2,1,87.2,2,184122,5.967
78.8,13,1402,16,3,2,66.7,3,193978,5.378
59.0,8,80,14,2,2,68.7,1,205088,4.759
48.1,5,1012,9,2,2,87.7,1,167125,4.044
100.7,11,339,40,3,2,64.0,2,195418,6.007
29.3,16,463,24,1,1,72.9,1,232743,2.325
120.1,15,541,6,5,3,60.7,4,214469,8.929
109.0,13,473,15,4,3,70.1,3,243049,7.927
99.6,5,674,3,3,2,71.1,3,193398,7.419
119.1,28,645,12,5,3,82.2,3,200841,9.428
112.2,20,715,11,4,2,62.3,4,259393,8.217
62.6,14,721,23,3,3,88.2,3,176162,5.38
103.9,4,625,14,4,3,54.1,4,157552,6.932
119.6,2,192,10,5,4,73.8,4,70229,9.503
96.7,11,80,31,4,3,71.8,3,330573,6.859
102.6,11,80,33,3,2,70.6,3,117014,7.102
93.6,12,976,22,3,2,73.7,2,208753,6.304
49.1,8,355,8,2,1,100.0,1,215669,4.942
39.1,15,1022,1,2,1,65.9,1,212519,3.261
81.2,10,768,15,3,2,93.7,2,51739,6.664
97.5,11,773,28,3,2,89.3,2,235755,6.734
71.3,11,1049,21,2,1,72.4,2,230608,4.215
97.8,15,840,9,4,3,85.2,4,128239,8.109
102.9,13,534,25,3,2,83.3,3,203635,7.582
66.1,9,330,20,2,2,71.5,3,150415,5.146
59.1,17,405,12,3,2,70.2,3,125122,5.487
86.4,10,1235,1,4,2,75.0,3,194909,6.726
86.8,13,888,14,3,2,61.4,3,234383,6.235
80.8,9,1104,25,2,2,82.5,2,163479,5.151
115.8,9,984,34,4,3,59.6,3,109307,6.937
83.2,1,938,8,3,2,83.1,2,190920,6.111
102.1,16,700,11,3,3,81.2,2,210410,7.932
67.9,5,596,4,3,1,83.9,2,186290,5.754
90.2,15,773,1,3,3,66.6,2,177929,7.241
66.4,16,703,12,2,2,87.6,1,148468,5.576
123.6,21,399,18,4,3,62.5,3,218597,8.587
67.0,9,1105,1,3,2,75.7,2,170541,5.387
102.2,1,892,13,4,3,59.9,3,50000,6.977
85.4,3,517,8,3,2,74.5,3,138522,6.684
86.6,16,188,6,3,2,68.1,3,191165,7.002
90.7,6,688,19,3,2,91.0,3,176988,6.767
97.7,9,406,2,4,3,55.7,4,119250,7.664
73.7,13,558,21,3,2,72.2,2,256230,5.238
69.3,14,971,16,2,2,75.1,2,165270,5.2
78.4,7,286,17,3,2,58.3,2,201270,5.646
111.3,10,1064,40,5,4,74.8,3,85451,7.507
67.5,6,713,15,2,2,77.9,2,163370,4.922
65.8,9,1104,19,3,2,74.4,2,180181,4.616
90.6,9,799,18,3,2,86.0,2,247023,6.248
80.2,12,1052,3,3,2,77.1,2,386405,5.863
63.5,7,301,15,2,2,93.2,1,160917,5.435
74.0,2,678,12,3,2,62.2,2,259903,5.158
55.8,13,865,23,1,1,100.0,1,155885,4.14
106.6,3,1125,12,4,3,75.7,2,123063,7.343
91.8,11,341,37,4,3,69.5,4,144042,6.355
128.2,1,688,20,4,3,82.9,3,192395,8.607
63.5,13,545,21,3,2,98.3,2,137740,5.713
87.5,11,809,5,4,3,91.6,3,156272,7.616
66.0,24,975,23,2,1,66.4,2,119394,4.617
69.9,2,534,18,3,2,73.5,2,79342,5.278
117.2,12,950,15,3,2,71.8,3,73931,8.02
56.4,13,934,10,2,2,81.5,2,196944,4.847
68.1,4,981,34,2,2,64.6,2,195543,3.681
64.4,12,895,13,3,2,82.7,2,256277,5.311
117.3,12,811,7,4,3,80.8,3,68117,9.153
115.6,18,517,7,5,4,70.5,4,317283,8.806
68.7,7,1003,12,2,1,56.2,2,170323,4.235
90.3,12,1086,19,4,3,77.9,3,160025,6.834
53.5,1,1242,14,3,2,77.8,3,210080,4.303
46.8,13,529,13,2,1,60.7,2,176696,3.854
66.7,7,845,9,1,1,66.7,2,102129,4.763
61.2,16,588,22,2,2,87.8,2,158533,5.128
88.9,10,585,27,3,2,92.6,2,223341,6.232
113.7,6,159,15,4,3,48.0,3,197816,7.629
59.2,8,843,24,2,1,64.6,2,212157,3.703
88.0,14,982,3,3,2,84.9,3,157508,7.112
72.1,14,337,26,3,2,72.0,2,207270,5.013
109.7,5,567,17,4,3,67.8,3,99426,7.762
104.1,16,839,16,4,3,72.0,3,211878,7.92
104.4,11,430,34,4,3,80.0,4,167166,7.608
104.8,11,419,12,4,3,74.2,3,107389,8.039
68.1,13,913,13,3,2,77.9,3,161762,5.461
76.2,3,549,24,3,2,70.1,3,141720,5.335
85.5,10,654,22,3,2,73.2,3,137771,6.193
86.8,11,816,14,3,2,68.2,3,247290,5.916
89.7,11,1258,37,3,2,93.0,2,126071,5.369
115.2,1,549,7,4,3,79.3,3,278959,8.371
130.3,10,80,23,5,3,92.7,4,177459,9.93
71.8,9,499,15,2,1,70.0,2,185034,5.09
99.0,12,317,17,3,2,74.1,3,265289,7.245
46.3,16,894,6,2,2,100.0,1,209692,4.802
63.9,13,1043,4,2,1,77.9,1,120782,5.047
80.8,12,496,16,2,2,82.2,1,140702,6.256
69.3,28,377,26,3,2,72.4,2,107284,5.884
108.7,10,988,13,4,2,95.9,3,217863,7.867
64.1,10,738,1,3,2,80.3,3,222256,6.101
101.5,19,887,20,4,2,67.2,2,185954,7.226
37.2,17,418,21,2,2,91.3,2,171448,3.942
144.8,18,1304,15,5,3,68.7,4,175898,9.656
82.9,11,585,25,3,2,57.4,3,209103,5.732
91.1,13,250,26,3,2,76.8,2,218077,6.978
124.5,16,696,18,4,3,81.5,3,188204,9.208
62.9,1,684,26,3,2,81.8,2,133239,4.623
92.0,15,714,22,3,3,72.3,3,150630,6.388
79.6,5,231,8,2,2,86.7,2,212301,6.538
105.3,1,1442,1,3,3,88.2,3,126931,7.674
55.0,7,730,36,3,2,77.7,3,255645,3.485
94.7,18,434,22,3,1,94.8,2,117448,7.642
78.8,12,871,31,2,1,71.4,1,205845,4.557
86.8,11,441,25,3,2,68.7,3,95245,6.086
68.6,15,467,10,1,1,69.9,0,196118,5.002
63.4,18,618,13,2,2,75.5,1,233527,4.932
66.3,10,211,1,2,1,81.7,2,136165,6.491
89.8,1,478,22,3,2,72.7,3,193136,6.389
83.3,11,1036,1,3,1,69.9,2,250154,6.046
55.7,16,661,37,2,1,68.2,1,185991,3.266
104.5,9,830,14,4,2,67.3,2,130660,7.292
54.5,11,632,12,2,1,82.0,1,247988,4.491
64.4,11,1004,10,2,2,76.9,1,78552,5.022
110.5,11,641,37,4,3,79.5,3,196853,7.39
91.9,11,296,21,3,2,73.6,2,200440,6.343
99.3,1,80,16,4,3,85.0,3,205926,7.823
120.5,4,587,3,4,3,82.5,3,200610,8.946
102.7,14,257,4,4,3,52.3,3,186726,7.839
44.8,12,575,21,2,2,91.2,2,269813,4.022
72.6,20,583,24,3,2,68.9,2,151354,5.702
44.3,7,1114,39,2,1,86.0,1,158214,2.493
74.6,15,598,19,3,2,56.5,2,95181,5.686
78.8,1,235,15,2,2,88.5,2,274301,5.904
99.9,5,1576,13,4,3,60.5,3,251283,6.116
110.5,6,1166,8,4,3,56.6,3,239011,6.827
63.4,3,336,7,2,2,70.5,2,169347,5.19
98.6,17,1268,8,4,3,96.9,3,259196,7.766
